,UNIT,Dayofweek,Hour,ENTRIESn_hourly
19170,R428,3,1.0,476.0
19171,R428,3,5.0,282.0
19172,R428,3,9.0,7247.0
19173,R428,3,13.0,2467.0
19174,R428,3,17.0,2234.0
19175,R428,3,21.0,1494.0
19176,R428,4,1.0,598.0
19177,R428,4,5.0,283.0
19178,R428,4,9.0,6826.0
19179,R428,4,13.0,2546.0
19180,R428,4,17.0,1971.0
19181,R428,4,21.0,1443.0
19182,R428,5,1.0,1190.0
19183,R428,5,5.0,153.0
19184,R428,5,9.0,1278.0
19185,R428,5,13.0,1843.0
19186,R428,5,17.0,1750.0
19187,R428,5,21.0,1270.0
19188,R428,6,1.0,645.0
19189,R428,6,5.0,141.0
19190,R428,6,9.0,1002.0
19191,R428,6,13.0,1770.0
19192,R428,6,17.0,1599.0
19193,R428,6,21.0,1078.0
19194,R429,0,0.0,2989.0
19195,R429,0,4.0,446.0
19196,R429,0,8.0,5402.0
19197,R429,0,10.0,504.0
19198,R429,0,11.0,620.0
19199,R429,0,12.0,11368.0
19200,R429,0,16.0,4864.0
19201,R429,0,20.0,6301.0
19202,R429,1,0.0,3099.0
19203,R429,1,4.0,1063.0
19204,R429,1,8.0,4577.0
19205,R429,1,10.0,0.0
19206,R429,1,12.0,13016.0
19207,R429,1,16.0,4931.0
19208,R429,1,20.0,4458.0
19209,R429,2,0.0,1901.0
19210,R429,2,4.0,309.0
19211,R429,2,8.0,2381.0
19212,R429,2,10.0,1643.0
19213,R429,2,11.0,1738.0
19214,R429,2,12.0,9804.0
19215,R429,2,16.0,3698.0
19216,R429,2,20.0,3958.0
19217,R429,3,0.0,4961.0
19218,R429,3,4.0,1216.0
19219,R429,3,8.0,3725.0
19220,R429,3,12.0,13903.0
19221,R429,3,16.0,5186.0
19222,R429,3,20.0,4720.0
19223,R429,4,0.0,2135.0
19224,R429,4,4.0,369.0
19225,R429,4,8.0,3651.0
19226,R429,4,12.0,13117.0
19227,R429,4,16.0,5397.0
19228,R429,4,20.0,4970.0
19229,R429,5,0.0,2419.0
19230,R429,5,4.0,524.0
19231,R429,5,8.0,321.0
19232,R429,5,12.0,4404.0
19233,R429,5,16.0,4123.0
19234,R429,5,20.0,4214.0
19235,R429,6,0.0,2678.0
19236,R429,6,4.0,710.0
19237,R429,6,8.0,401.0
19238,R429,6,12.0,3933.0
19239,R429,6,16.0,3851.0
19240,R429,6,20.0,4672.0
19241,R430,0,1.0,299.0
19242,R430,0,5.0,115.0
19243,R430,0,9.0,5840.0
19244,R430,0,13.0,1917.0
19245,R430,0,17.0,3129.0
19246,R430,0,21.0,1460.0
19247,R430,1,1.0,2235.0
19248,R430,1,5.0,117.0
19249,R430,1,9.0,5851.0
19250,R430,1,13.0,2334.0
19251,R430,1,17.0,4025.0
19252,R430,1,21.0,1928.0
19253,R430,2,1.0,273.0
19254,R430,2,5.0,111.0
19255,R430,2,9.0,5775.0
19256,R430,2,13.0,2360.0
19257,R430,2,14.0,329.0
19258,R430,2,17.0,3573.0
19259,R430,2,21.0,1824.0
19260,R430,3,1.0,295.0
19261,R430,3,5.0,113.0
19262,R430,3,9.0,5756.0
19263,R430,3,13.0,1241.0
19264,R430,3,17.0,2647.0
19265,R430,3,21.0,3766.0
19266,R430,4,1.0,869.0
19267,R430,4,5.0,109.0
19268,R430,4,9.0,5434.0
19269,R430,4,13.0,2324.0
19270,R430,4,17.0,3717.0
19271,R430,4,21.0,1651.0
19272,R430,5,1.0,387.0
19273,R430,5,5.0,53.0
19274,R430,5,9.0,775.0
19275,R430,5,13.0,1170.0
19276,R430,5,17.0,989.0
19277,R430,5,21.0,717.0
19278,R430,6,1.0,328.0
19279,R430,6,5.0,42.0
19280,R430,6,9.0,476.0
19281,R430,6,13.0,836.0
19282,R430,6,17.0,692.0
19283,R430,6,21.0,797.0
19284,R431,0,1.0,609.0
19285,R431,0,5.0,254.0
19286,R431,0,9.0,9844.0
19287,R431,0,13.0,2958.0
19288,R431,0,17.0,3107.0
19289,R431,0,21.0,3862.0
19290,R431,1,1.0,1153.0
19291,R431,1,5.0,227.0
19292,R431,1,9.0,9797.0
19293,R431,1,13.0,3006.0
19294,R431,1,17.0,3626.0
19295,R431,1,21.0,2699.0
19296,R431,2,1.0,643.0
19297,R431,2,5.0,215.0
19298,R431,2,9.0,9860.0
19299,R431,2,13.0,2973.0
19300,R431,2,17.0,3626.0
19301,R431,2,21.0,2591.0
19302,R431,3,1.0,625.0
19303,R431,3,5.0,234.0
19304,R431,3,9.0,9670.0
19305,R431,3,13.0,2281.0
19306,R431,3,17.0,3759.0
19307,R431,3,21.0,3107.0
19308,R431,4,1.0,933.0
19309,R431,4,5.0,229.0
19310,R431,4,9.0,9079.0
19311,R431,4,13.0,2968.0
19312,R431,4,17.0,3729.0
19313,R431,4,21.0,2871.0
19314,R431,5,1.0,778.0
19315,R431,5,5.0,159.0
19316,R431,5,9.0,1369.0
19317,R431,5,13.0,1741.0
19318,R431,5,15.0,378.0
19319,R431,5,17.0,1747.0
19320,R431,5,21.0,1701.0
19321,R431,6,1.0,741.0
19322,R431,6,5.0,238.0
19323,R431,6,9.0,890.0
19324,R431,6,13.0,1326.0
19325,R431,6,17.0,1796.0
19326,R431,6,21.0,1355.0
19327,R432,0,1.0,987.0
19328,R432,0,5.0,343.0
19329,R432,0,9.0,4482.0
19330,R432,0,13.0,2402.0
19331,R432,0,17.0,2387.0
19332,R432,0,21.0,2813.0
19333,R432,1,1.0,1709.0
19334,R432,1,5.0,243.0
19335,R432,1,9.0,4681.0
19336,R432,1,13.0,2669.0
19337,R432,1,17.0,2370.0
19338,R432,1,21.0,1853.0
19339,R432,2,1.0,751.0
19340,R432,2,5.0,257.0
19341,R432,2,9.0,4657.0
19342,R432,2,13.0,2578.0
19343,R432,2,17.0,1780.0
19344,R432,2,21.0,1307.0
19345,R432,3,1.0,1838.0
19346,R432,3,5.0,262.0
19347,R432,3,9.0,4602.0
19348,R432,3,13.0,2608.0
19349,R432,3,17.0,2434.0
19350,R432,3,21.0,2003.0
19351,R432,4,1.0,750.0
19352,R432,4,5.0,253.0
19353,R432,4,9.0,4414.0
19354,R432,4,13.0,2454.0
19355,R432,4,17.0,2755.0
19356,R432,4,21.0,2067.0
19357,R432,5,1.0,1029.0
19358,R432,5,5.0,303.0
19359,R432,5,9.0,1477.0
19360,R432,5,13.0,2140.0
19361,R432,5,17.0,2125.0
19362,R432,5,21.0,1696.0
19363,R432,6,1.0,1141.0
19364,R432,6,5.0,358.0
19365,R432,6,9.0,1210.0
19366,R432,6,13.0,2091.0
19367,R432,6,17.0,2197.0
19368,R432,6,21.0,1732.0
19369,R433,0,1.0,1642.0
19370,R433,0,5.0,230.0
19371,R433,0,9.0,2890.0
19372,R433,0,13.0,2015.0
19373,R433,0,17.0,2258.0
19374,R433,0,21.0,2322.0
19375,R433,1,1.0,1040.0
19376,R433,1,5.0,961.0
19377,R433,1,9.0,2735.0
19378,R433,1,13.0,1321.0
19379,R433,1,17.0,2858.0
19380,R433,1,21.0,2437.0
19381,R433,2,1.0,849.0
19382,R433,2,5.0,221.0
19383,R433,2,9.0,2733.0
19384,R433,2,13.0,1771.0
19385,R433,2,17.0,2433.0
19386,R433,2,21.0,2277.0
19387,R433,3,1.0,828.0
19388,R433,3,5.0,227.0
19389,R433,3,9.0,2682.0
19390,R433,3,13.0,1762.0
19391,R433,3,17.0,2437.0
19392,R433,3,21.0,2466.0
19393,R433,4,1.0,824.0
19394,R433,4,5.0,241.0
19395,R433,4,9.0,2681.0
19396,R433,4,13.0,1835.0
19397,R433,4,17.0,2636.0
19398,R433,4,21.0,2288.0
19399,R433,5,1.0,991.0
19400,R433,5,5.0,301.0
19401,R433,5,9.0,907.0
19402,R433,5,13.0,1216.0
19403,R433,5,17.0,1554.0
19404,R433,5,21.0,1387.0
19405,R433,6,1.0,838.0
19406,R433,6,5.0,350.0
19407,R433,6,9.0,651.0
19408,R433,6,13.0,949.0
19409,R433,6,17.0,1151.0
19410,R433,6,21.0,1107.0
19411,R434,0,1.0,656.0
19412,R434,0,5.0,291.0
19413,R434,0,9.0,5017.0
19414,R434,0,13.0,2134.0
19415,R434,0,17.0,2417.0
19416,R434,0,21.0,2212.0
19417,R434,1,1.0,373.0
19418,R434,1,5.0,673.0
19419,R434,1,9.0,4728.0
19420,R434,1,13.0,2430.0
19421,R434,1,17.0,2097.0
19422,R434,1,21.0,1489.0
19423,R434,2,1.0,516.0
19424,R434,2,5.0,212.0
19425,R434,2,9.0,4823.0
19426,R434,2,13.0,2298.0
19427,R434,2,17.0,2136.0
19428,R434,2,21.0,1450.0
19429,R434,3,1.0,494.0
19430,R434,3,5.0,217.0
19431,R434,3,9.0,4780.0
19432,R434,3,13.0,2165.0
19433,R434,3,17.0,1990.0
19434,R434,3,21.0,1853.0
19435,R434,4,1.0,611.0
19436,R434,4,5.0,192.0
19437,R434,4,9.0,4650.0
19438,R434,4,13.0,1962.0
19439,R434,4,17.0,2653.0
19440,R434,4,21.0,1790.0
19441,R434,5,1.0,733.0
19442,R434,5,5.0,170.0
19443,R434,5,9.0,1619.0
19444,R434,5,13.0,1392.0
19445,R434,5,17.0,1367.0
19446,R434,5,21.0,1038.0
19447,R434,6,1.0,616.0
19448,R434,6,5.0,1692.0
19449,R434,6,9.0,1146.0
19450,R434,6,13.0,1930.0
19451,R434,6,17.0,1889.0
19452,R434,6,21.0,1383.0
19453,R435,0,1.0,726.0
19454,R435,0,5.0,341.0
19455,R435,0,9.0,6082.0
19456,R435,0,13.0,2403.0
19457,R435,0,17.0,2886.0
19458,R435,0,21.0,1869.0
19459,R435,1,1.0,1499.0
19460,R435,1,5.0,305.0
19461,R435,1,9.0,5788.0
19462,R435,1,13.0,2534.0
19463,R435,1,17.0,2419.0
19464,R435,1,21.0,1862.0
19465,R435,2,1.0,591.0
19466,R435,2,5.0,300.0
19467,R435,2,9.0,5797.0
19468,R435,2,13.0,2624.0
19469,R435,2,17.0,1734.0
19470,R435,2,21.0,2326.0
19471,R435,3,1.0,600.0
19472,R435,3,5.0,299.0
19473,R435,3,9.0,5748.0
19474,R435,3,13.0,2551.0
19475,R435,3,17.0,2489.0
19476,R435,3,21.0,1868.0
19477,R435,4,1.0,482.0
19478,R435,4,5.0,228.0
19479,R435,4,9.0,4187.0
19480,R435,4,13.0,4260.0
19481,R435,4,17.0,2550.0
19482,R435,4,21.0,1934.0
19483,R435,5,1.0,813.0
19484,R435,5,5.0,308.0
19485,R435,5,9.0,1814.0
19486,R435,5,13.0,2207.0
19487,R435,5,17.0,2133.0
19488,R435,5,21.0,1540.0
19489,R435,6,1.0,816.0
19490,R435,6,5.0,320.0
19491,R435,6,9.0,1423.0
19492,R435,6,13.0,1954.0
19493,R435,6,17.0,2199.0
19494,R435,6,21.0,1539.0
19495,R436,0,1.0,794.0
19496,R436,0,5.0,424.0
19497,R436,0,7.0,588.0
19498,R436,0,9.0,5602.0
19499,R436,0,13.0,2997.0
19500,R436,0,17.0,3395.0
19501,R436,0,21.0,1995.0
19502,R436,1,1.0,583.0
19503,R436,1,5.0,298.0
19504,R436,1,9.0,5823.0
19505,R436,1,13.0,2689.0
19506,R436,1,14.0,337.0
19507,R436,1,17.0,2520.0
19508,R436,1,21.0,1908.0
19509,R436,2,1.0,665.0
19510,R436,2,5.0,315.0
19511,R436,2,7.0,598.0
19512,R436,2,9.0,5341.0
19513,R436,2,13.0,2127.0
19514,R436,2,17.0,2746.0
19515,R436,2,21.0,1949.0
19516,R436,3,1.0,1129.0
19517,R436,3,5.0,317.0
19518,R436,3,9.0,5874.0
19519,R436,3,13.0,2673.0
19520,R436,3,17.0,2982.0
19521,R436,3,21.0,1890.0
19522,R436,4,1.0,743.0
19523,R436,4,5.0,360.0
19524,R436,4,7.0,524.0
19525,R436,4,9.0,5202.0
19526,R436,4,13.0,2692.0
19527,R436,4,15.0,468.0
19528,R436,4,17.0,2499.0
19529,R436,4,21.0,2040.0
19530,R436,5,1.0,912.0
19531,R436,5,5.0,395.0
19532,R436,5,9.0,2013.0
19533,R436,5,13.0,2090.0
19534,R436,5,17.0,2078.0
19535,R436,5,21.0,1474.0
19536,R436,6,1.0,898.0
19537,R436,6,5.0,371.0
19538,R436,6,9.0,1497.0
19539,R436,6,13.0,1961.0
19540,R436,6,17.0,2182.0
19541,R436,6,21.0,1475.0
19542,R437,0,1.0,1241.0
19543,R437,0,5.0,477.0
19544,R437,0,9.0,9602.0
19545,R437,0,13.0,3673.0
19546,R437,0,17.0,3160.0
19547,R437,0,21.0,3690.0
19548,R437,1,1.0,1617.0
19549,R437,1,5.0,380.0
19550,R437,1,9.0,8978.0
19551,R437,1,13.0,4024.0
19552,R437,1,17.0,3284.0
19553,R437,1,21.0,2415.0
19554,R437,2,1.0,855.0
19555,R437,2,5.0,379.0
19556,R437,2,9.0,9032.0
19557,R437,2,13.0,3311.0
19558,R437,2,17.0,2737.0
19559,R437,2,21.0,3242.0
19560,R437,3,1.0,823.0
19561,R437,3,5.0,379.0
19562,R437,3,9.0,8991.0
19563,R437,3,13.0,3902.0
19564,R437,3,17.0,3414.0
19565,R437,3,21.0,2429.0
19566,R437,4,1.0,939.0
19567,R437,4,5.0,366.0
19568,R437,4,9.0,8827.0
19569,R437,4,13.0,3990.0
19570,R437,4,17.0,3179.0
19571,R437,4,21.0,2188.0
19572,R437,5,1.0,1772.0
19573,R437,5,5.0,418.0
19574,R437,5,9.0,3984.0
19575,R437,5,13.0,4115.0
19576,R437,5,17.0,3675.0
19577,R437,5,21.0,2257.0
19578,R437,6,1.0,1299.0
19579,R437,6,5.0,562.0
19580,R437,6,9.0,2958.0
19581,R437,6,13.0,4374.0
19582,R437,6,17.0,3844.0
19583,R437,6,21.0,2539.0
19584,R438,0,1.0,1284.0
19585,R438,0,5.0,390.0
19586,R438,0,9.0,10146.0
19587,R438,0,13.0,5380.0
19588,R438,0,17.0,4951.0
19589,R438,0,21.0,3124.0
19590,R438,1,1.0,980.0
19591,R438,1,5.0,412.0
19592,R438,1,7.0,1002.0
19593,R438,1,9.0,7171.0
19594,R438,1,13.0,4252.0
19595,R438,1,17.0,4269.0
19596,R438,1,21.0,3009.0
19597,R438,2,1.0,1153.0
19598,R438,2,5.0,399.0
19599,R438,2,9.0,8175.0
19600,R438,2,13.0,4282.0
19601,R438,2,17.0,4128.0
19602,R438,2,21.0,2805.0
19603,R438,3,1.0,1089.0
19604,R438,3,5.0,386.0
19605,R438,3,9.0,8281.0
19606,R438,3,13.0,4133.0
19607,R438,3,17.0,3756.0
19608,R438,3,21.0,2614.0
19609,R438,4,1.0,2204.0
19610,R438,4,5.0,370.0
19611,R438,4,9.0,7598.0
19612,R438,4,13.0,4453.0
19613,R438,4,17.0,3714.0
19614,R438,4,21.0,3632.0
19615,R438,5,1.0,2145.0
19616,R438,5,5.0,435.0
19617,R438,5,9.0,2295.0
19618,R438,5,13.0,3316.0
19619,R438,5,17.0,3618.0
19620,R438,5,21.0,2497.0
19621,R438,6,1.0,1574.0
19622,R438,6,5.0,509.0
19623,R438,6,9.0,1811.0
19624,R438,6,13.0,2049.0
19625,R438,6,17.0,2870.0
19626,R438,6,21.0,2421.0
19627,R439,0,1.0,1582.0
19628,R439,0,5.0,385.0
19629,R439,0,7.0,581.0
19630,R439,0,9.0,8589.0
19631,R439,0,13.0,4539.0
19632,R439,0,14.0,203.0
19633,R439,0,17.0,4728.0
19634,R439,0,21.0,3013.0
19635,R439,1,1.0,980.0
19636,R439,1,5.0,357.0
19637,R439,1,7.0,819.0
19638,R439,1,9.0,8101.0
19639,R439,1,13.0,3735.0
19640,R439,1,17.0,4136.0
19641,R439,1,21.0,1930.0
19642,R439,2,1.0,830.0
19643,R439,2,5.0,413.0
19644,R439,2,9.0,8949.0
19645,R439,2,12.0,0.0
19646,R439,2,13.0,4439.0
19647,R439,2,17.0,3636.0
19648,R439,2,21.0,3024.0
19649,R439,3,1.0,1546.0
19650,R439,3,5.0,333.0
19651,R439,3,9.0,8927.0
19652,R439,3,13.0,4097.0
19653,R439,3,17.0,4265.0
19654,R439,3,21.0,2819.0
19655,R439,4,1.0,1122.0
19656,R439,4,5.0,340.0
19657,R439,4,9.0,8356.0
19658,R439,4,13.0,4137.0
19659,R439,4,17.0,4426.0
19660,R439,4,21.0,2866.0
19661,R439,5,1.0,1501.0
19662,R439,5,5.0,331.0
19663,R439,5,9.0,2175.0
19664,R439,5,13.0,3063.0
19665,R439,5,17.0,3129.0
19666,R439,5,21.0,2328.0
19667,R439,6,1.0,1390.0
19668,R439,6,5.0,463.0
19669,R439,6,9.0,1785.0
19670,R439,6,13.0,2848.0
19671,R439,6,17.0,3009.0
19672,R439,6,21.0,1894.0
19673,R440,0,1.0,988.0
19674,R440,0,5.0,384.0
19675,R440,0,9.0,3775.0
19676,R440,0,13.0,2341.0
19677,R440,0,17.0,3136.0
19678,R440,0,21.0,2088.0
19679,R440,1,1.0,473.0
19680,R440,1,5.0,150.0
19681,R440,1,9.0,3782.0
19682,R440,1,13.0,2165.0
19683,R440,1,17.0,2954.0
19684,R440,1,21.0,1926.0
19685,R440,2,1.0,760.0
19686,R440,2,5.0,144.0
19687,R440,2,9.0,3680.0
19688,R440,2,13.0,1593.0
19689,R440,2,17.0,2275.0
19690,R440,2,21.0,3091.0
19691,R440,3,1.0,517.0
19692,R440,3,5.0,149.0
19693,R440,3,9.0,3768.0
19694,R440,3,13.0,2122.0
19695,R440,3,17.0,2934.0
19696,R440,3,21.0,1929.0
19697,R440,4,1.0,619.0
19698,R440,4,5.0,178.0
19699,R440,4,9.0,3561.0
19700,R440,4,13.0,2350.0
19701,R440,4,17.0,3114.0
19702,R440,4,21.0,1826.0
19703,R440,5,1.0,670.0
19704,R440,5,5.0,162.0
19705,R440,5,9.0,1013.0
19706,R440,5,13.0,1429.0
19707,R440,5,17.0,1113.0
19708,R440,5,21.0,808.0
19709,R440,6,1.0,1250.0
19710,R440,6,5.0,235.0
19711,R440,6,9.0,714.0
19712,R440,6,13.0,1200.0
19713,R440,6,17.0,1530.0
19714,R440,6,21.0,804.0
19715,R441,0,1.0,848.0
19716,R441,0,5.0,274.0
19717,R441,0,9.0,4230.0
19718,R441,0,13.0,4240.0
19719,R441,0,17.0,2590.0
19720,R441,0,21.0,1667.0
19721,R441,1,1.0,626.0
19722,R441,1,5.0,251.0
19723,R441,1,9.0,5236.0
19724,R441,1,13.0,2514.0
19725,R441,1,17.0,2260.0
19726,R441,1,21.0,1495.0
19727,R441,2,1.0,482.0
19728,R441,2,5.0,184.0
19729,R441,2,9.0,5511.0
19730,R441,2,13.0,1851.0
19731,R441,2,17.0,1674.0
19732,R441,2,21.0,2558.0
19733,R441,3,1.0,605.0
19734,R441,3,5.0,209.0
19735,R441,3,9.0,5365.0
19736,R441,3,13.0,2405.0
19737,R441,3,17.0,2299.0
19738,R441,3,21.0,1561.0
19739,R441,4,1.0,658.0
19740,R441,4,5.0,250.0
19741,R441,4,9.0,5053.0
19742,R441,4,13.0,2575.0
19743,R441,4,17.0,2361.0
19744,R441,4,21.0,1631.0
19745,R441,5,1.0,929.0
19746,R441,5,5.0,311.0
19747,R441,5,9.0,1492.0
19748,R441,5,13.0,2002.0
19749,R441,5,17.0,1867.0
19750,R441,5,21.0,1320.0
19751,R441,6,1.0,861.0
19752,R441,6,5.0,371.0
19753,R441,6,9.0,1193.0
19754,R441,6,13.0,1800.0
19755,R441,6,17.0,1877.0
19756,R441,6,21.0,1308.0
19757,R442,0,1.0,788.0
19758,R442,0,5.0,385.0
19759,R442,0,9.0,5854.0
19760,R442,0,13.0,2698.0
19761,R442,0,17.0,2705.0
19762,R442,0,21.0,1725.0
19763,R442,1,1.0,563.0
19764,R442,1,5.0,275.0
19765,R442,1,9.0,5781.0
19766,R442,1,13.0,2419.0
19767,R442,1,17.0,2063.0
19768,R442,1,21.0,1758.0
19769,R442,2,1.0,624.0
19770,R442,2,5.0,292.0
19771,R442,2,9.0,5761.0
19772,R442,2,13.0,2416.0
19773,R442,2,17.0,1928.0
19774,R442,2,21.0,1593.0
19775,R442,3,1.0,839.0
19776,R442,3,5.0,270.0
19777,R442,3,9.0,5726.0
19778,R442,3,13.0,2506.0
19779,R442,3,17.0,2311.0
19780,R442,3,21.0,1510.0
19781,R442,4,1.0,678.0
19782,R442,4,5.0,300.0
19783,R442,4,9.0,5360.0
19784,R442,4,13.0,2454.0
19785,R442,4,17.0,2535.0
19786,R442,4,21.0,1719.0
19787,R442,5,1.0,892.0
19788,R442,5,5.0,346.0
19789,R442,5,9.0,1395.0
19790,R442,5,13.0,1897.0
19791,R442,5,17.0,1914.0
19792,R442,5,21.0,1367.0
19793,R442,6,1.0,876.0
19794,R442,6,5.0,348.0
19795,R442,6,9.0,1066.0
19796,R442,6,13.0,1736.0
19797,R442,6,17.0,2115.0
19798,R442,6,21.0,1509.0
19799,R443,0,1.0,1513.0
19800,R443,0,5.0,489.0
19801,R443,0,9.0,10348.0
19802,R443,0,13.0,6105.0
19803,R443,0,17.0,6666.0
19804,R443,0,21.0,3918.0
19805,R443,1,1.0,1248.0
19806,R443,1,5.0,657.0
19807,R443,1,9.0,9576.0
19808,R443,1,13.0,5312.0
19809,R443,1,17.0,5465.0
19810,R443,1,21.0,3654.0
19811,R443,2,1.0,1102.0
19812,R443,2,5.0,414.0
19813,R443,2,9.0,10579.0
19814,R443,2,13.0,5061.0
19815,R443,2,17.0,5949.0
19816,R443,2,21.0,3380.0
19817,R443,3,1.0,1286.0
19818,R443,3,5.0,400.0
19819,R443,3,9.0,9889.0
19820,R443,3,13.0,5248.0
19821,R443,3,17.0,6134.0
19822,R443,3,21.0,3646.0
19823,R443,4,1.0,1205.0
19824,R443,4,5.0,456.0
19825,R443,4,9.0,9637.0
19826,R443,4,13.0,5342.0
19827,R443,4,17.0,5274.0
19828,R443,4,21.0,3107.0
19829,R443,5,1.0,3371.0
19830,R443,5,5.0,356.0
19831,R443,5,9.0,3871.0
19832,R443,5,13.0,4873.0
19833,R443,5,17.0,4646.0
19834,R443,5,21.0,3114.0
19835,R443,6,1.0,1599.0
19836,R443,6,5.0,502.0
19837,R443,6,9.0,2774.0
19838,R443,6,13.0,4921.0
19839,R443,6,17.0,5145.0
19840,R443,6,21.0,3243.0
19841,R444,0,1.0,676.0
19842,R444,0,5.0,238.0
19843,R444,0,9.0,6545.0
19844,R444,0,13.0,2633.0
19845,R444,0,17.0,3550.0
19846,R444,0,21.0,2206.0
19847,R444,1,1.0,643.0
19848,R444,1,5.0,211.0
19849,R444,1,9.0,5856.0
19850,R444,1,13.0,2677.0
19851,R444,1,17.0,3161.0
19852,R444,1,21.0,1415.0
19853,R444,2,1.0,459.0
19854,R444,2,5.0,643.0
19855,R444,2,9.0,6305.0
19856,R444,2,13.0,2324.0
19857,R444,2,17.0,2941.0
19858,R444,2,21.0,1886.0
19859,R444,3,1.0,629.0
19860,R444,3,5.0,233.0
19861,R444,3,9.0,6111.0
19862,R444,3,13.0,2369.0
19863,R444,3,17.0,3202.0
19864,R444,3,21.0,2069.0
19865,R444,4,1.0,646.0
19866,R444,4,5.0,226.0
19867,R444,4,9.0,5823.0
19868,R444,4,13.0,2535.0
19869,R444,4,17.0,3213.0
19870,R444,4,21.0,2090.0
19871,R444,5,1.0,931.0
19872,R444,5,5.0,145.0
19873,R444,5,9.0,1365.0
19874,R444,5,13.0,1657.0
19875,R444,5,17.0,1835.0
19876,R444,5,21.0,1515.0
19877,R444,6,1.0,1043.0
19878,R444,6,5.0,136.0
19879,R444,6,9.0,766.0
19880,R444,6,13.0,1158.0
19881,R444,6,17.0,1266.0
19882,R444,6,21.0,1064.0
19883,R445,0,1.0,1713.0
19884,R445,0,5.0,605.0
19885,R445,0,9.0,10728.0
19886,R445,0,13.0,4958.0
19887,R445,0,17.0,8306.0
19888,R445,0,21.0,6345.0
19889,R445,1,1.0,2235.0
19890,R445,1,5.0,534.0
19891,R445,1,6.0,453.0
19892,R445,1,9.0,9864.0
19893,R445,1,13.0,5824.0
19894,R445,1,17.0,7376.0
19895,R445,1,21.0,5405.0
19896,R445,2,1.0,1444.0
19897,R445,2,5.0,626.0
19898,R445,2,9.0,10557.0
19899,R445,2,13.0,6021.0
19900,R445,2,17.0,7500.0
19901,R445,2,21.0,5070.0
19902,R445,3,1.0,1429.0
19903,R445,3,5.0,547.0
19904,R445,3,9.0,10490.0
19905,R445,3,13.0,5871.0
19906,R445,3,17.0,6100.0
19907,R445,3,21.0,5346.0
19908,R445,4,1.0,2126.0
19909,R445,4,5.0,1311.0
19910,R445,4,9.0,10025.0
19911,R445,4,13.0,5343.0
19912,R445,4,17.0,7786.0
19913,R445,4,21.0,5580.0
19914,R445,5,1.0,1980.0
19915,R445,5,5.0,590.0
19916,R445,5,9.0,3476.0
19917,R445,5,13.0,4163.0
19918,R445,5,17.0,5049.0
19919,R445,5,21.0,3431.0
19920,R445,6,1.0,1989.0
19921,R445,6,5.0,718.0
19922,R445,6,9.0,2824.0
19923,R445,6,13.0,4615.0
19924,R445,6,17.0,5039.0
19925,R445,6,21.0,3314.0
19926,R446,0,1.0,2075.0
19927,R446,0,5.0,614.0
19928,R446,0,9.0,8745.0
19929,R446,0,13.0,4786.0
19930,R446,0,17.0,7506.0
19931,R446,0,21.0,5395.0
19932,R446,1,1.0,1186.0
19933,R446,1,5.0,519.0
19934,R446,1,9.0,8307.0
19935,R446,1,13.0,4643.0
19936,R446,1,17.0,4673.0
19937,R446,1,21.0,5838.0
19938,R446,2,1.0,1298.0
19939,R446,2,5.0,443.0
19940,R446,2,9.0,8333.0
19941,R446,2,13.0,4695.0
19942,R446,2,17.0,6183.0
19943,R446,2,21.0,4346.0
19944,R446,3,1.0,1473.0
19945,R446,3,5.0,543.0
19946,R446,3,7.0,64.0
19947,R446,3,9.0,8171.0
19948,R446,3,13.0,5028.0
19949,R446,3,17.0,5846.0
19950,R446,3,21.0,4416.0
19951,R446,4,1.0,1442.0
19952,R446,4,5.0,780.0
19953,R446,4,9.0,8154.0
19954,R446,4,13.0,5036.0
19955,R446,4,17.0,6108.0
19956,R446,4,21.0,4351.0
19957,R446,5,1.0,2933.0
19958,R446,5,5.0,512.0
19959,R446,5,9.0,3222.0
19960,R446,5,13.0,4280.0
19961,R446,5,17.0,4685.0
19962,R446,5,21.0,3211.0
19963,R446,6,1.0,1664.0
19964,R446,6,5.0,564.0
19965,R446,6,9.0,2617.0
19966,R446,6,13.0,4754.0
19967,R446,6,17.0,5029.0
19968,R446,6,21.0,2914.0
19969,R447,0,1.0,881.0
19970,R447,0,5.0,361.0
19971,R447,0,7.0,49.0
19972,R447,0,9.0,4628.0
19973,R447,0,13.0,3016.0
19974,R447,0,14.0,53.0
19975,R447,0,17.0,4606.0
19976,R447,0,21.0,2964.0
19977,R447,1,1.0,786.0
19978,R447,1,5.0,324.0
19979,R447,1,9.0,4093.0
19980,R447,1,13.0,1677.0
19981,R447,1,14.0,878.0
19982,R447,1,17.0,5115.0
19983,R447,1,21.0,2830.0
19984,R447,2,1.0,842.0
19985,R447,2,5.0,392.0
19986,R447,2,9.0,4420.0
19987,R447,2,13.0,2502.0
19988,R447,2,17.0,4554.0
19989,R447,2,21.0,2808.0
19990,R447,3,1.0,798.0
19991,R447,3,5.0,304.0
19992,R447,3,9.0,4364.0
19993,R447,3,13.0,2494.0
19994,R447,3,17.0,4435.0
19995,R447,3,21.0,2890.0
19996,R447,4,1.0,852.0
19997,R447,4,5.0,358.0
19998,R447,4,9.0,4325.0
19999,R447,4,13.0,1979.0
20000,R447,4,17.0,4666.0
20001,R447,4,21.0,3344.0
20002,R447,5,1.0,1371.0
20003,R447,5,5.0,347.0
20004,R447,5,9.0,1592.0
20005,R447,5,13.0,1983.0
